Point_ID,latitude,longitude,BUFF_DIST,REFERENCE_YEAR,SHRUB_HEIGHT,SHRUB_CROWN_CLOSURE,COVER_PATTERN_CODE,HERB_COVER_TYPE_CODE,HERB_COVER_PCT,HERB_COVER_PATTERN_CODE,CWD_CODE,Shape_Area
TEKARRA-5,52.85183061,-118.0464,300,2020,1.2,40,9,HG,20,9,L,20005.62506
TEKARRA-5,52.85183061,-118.0464,300,2020,0.4,55,9,HE,20,9,L,18827.36238
TEKARRA-5,52.85183061,-118.0464,300,2020,1.5,70,9,HG,25,9,L,5523.932707
TEKARRA-5,52.85183061,-118.0464,300,2020,0.5,45,9,HE,15,3,L,608.3132595
TEKARRA-6,52.84866317,-118.0416,300,2020,0.5,60,9,,-99999,0,L,10644.48814
TEKARRA-6,52.84866317,-118.0416,300,2020,0.5,60,9,HE,15,8,L,103779.6106
TEKARRA-6,52.84866317,-118.0416,300,2020,0.4,75,9,HE,15,8,L,26294.74148
TEKARRA-6,52.84866317,-118.0416,300,2020,1.5,70,9,HG,25,9,L,14978.81694
TEKARRA-6,52.84866317,-118.0416,300,2020,0.5,50,9,HE,15,3,L,2638.956808
TEKARRA-6,52.84866317,-118.0416,300,2020,1.4,55,9,HG,15,8,L,3843.018149
TEKARRA-7,52.85110432,-118.039,300,2020,0.5,60,9,,-99999,0,L,67316.18609
TEKARRA-7,52.85110432,-118.039,300,2020,0.4,75,9,HE,15,8,L,1061.331536
TEKARRA-7,52.85110432,-118.039,300,2020,0.4,70,9,HE,15,3,L,3128.156865
TEKARRA-8,52.85392676,-118.0391,300,2020,0.5,60,9,,-99999,0,L,25842.87975
TEKARRA-8,52.85392676,-118.0391,300,2020,0.5,55,9,HE,15,3,L,141.030481
TEKARRA-8,52.85392676,-118.0391,300,2020,0.4,60,9,HE,20,8,L,23879.24929
TEKARRA-8,52.85392676,-118.0391,300,2020,0.4,75,9,HE,15,8,L,20627.59859
TEKARRA-8,52.85392676,-118.0391,300,2020,1,60,9,HG,20,8,L,729.8983375
TEKARRA-9,52.85667568,-118.0403,300,2020,0.4,75,9,HE,15,3,L,18168.42356
TEKARRA-9,52.85667568,-118.0403,300,2020,0.5,15,3,,-99999,0,L,5502.542089
TEKARRA-9,52.85667568,-118.0403,300,2020,0.5,60,9,,-99999,0,L,24578.35669
TEKARRA-9,52.85667568,-118.0403,300,2020,0.5,55,9,HE,15,3,L,32016.07001
TEKARRA-9,52.85667568,-118.0403,300,2020,0.4,75,9,HE,15,8,L,8055.442689
VALLEY5-1,52.81101116,-118.0159,300,2020,0.5,20,8,HG,50,8,L,1799.142097
VALLEY5-1,52.81101116,-118.0159,300,2020,4,77,9,HG,15,3,L,13559.88676
VALLEY5-1,52.81101116,-118.0159,300,2020,0.3,15,8,HG,75,9,L,5293.161861
VALLEY5-1,52.81101116,-118.0159,300,2020,0.4,60,9,,-99999,0,L,35569.4722
VALLEY5-1,52.81101116,-118.0159,300,2020,0.5,80,9,HE,10,3,M,41223.18158
VALLEY5-1,52.81101116,-118.0159,300,2020,0.5,65,9,,-99999,0,L,41555.41973
VALLEY5-1,52.81101116,-118.0159,300,2020,0.5,40,9,HE,20,9,L,28014.52095
VALLEY5-10,52.79787948,-117.9824,300,2020,1,20,3,,-99999,0,L,8018.651502
VALLEY5-10,52.79787948,-117.9824,300,2020,0.4,20,3,HG,50,8,N,88642.58106
VALLEY5-10,52.79787948,-117.9824,300,2020,0.5,20,6,,-99999,0,L,10441.27188
VALLEY5-10,52.79787948,-117.9824,300,2020,8,40,6,HE,15,3,N,7912.751776
VALLEY5-10,52.79787948,-117.9824,300,2020,0.4,20,6,HE,60,8,L,53604.71391
VALLEY5-10,52.79787948,-117.9824,300,2020,0.3,15,3,HG,75,8,N,1956.278471
VALLEY5-2,52.81090412,-118.0116,300,2020,0.5,20,8,HG,50,8,L,44099.13338
VALLEY5-2,52.81090412,-118.0116,300,2020,0.3,15,8,HG,75,9,L,16372.69564
VALLEY5-2,52.81090412,-118.0116,300,2020,0.5,50,9,HE,20,8,L,13935.05902
VALLEY5-2,52.81090412,-118.0116,300,2020,0.4,60,9,,-99999,0,L,171.4271931
VALLEY5-3,52.80854202,-118.0092,300,2020,0.5,20,8,HG,50,8,L,9101.679627
VALLEY5-3,52.80854202,-118.0092,300,2020,4,77,9,HG,15,3,L,3923.985403
VALLEY5-3,52.80854202,-118.0092,300,2020,0.3,15,8,HG,75,9,L,18069.14045
VALLEY5-3,52.80854202,-118.0092,300,2020,0.5,50,9,HE,20,8,L,1640.212568
VALLEY5-3,52.80854202,-118.0092,300,2020,0.4,60,9,,-99999,0,L,31004.46636
VALLEY5-3,52.80854202,-118.0092,300,2020,0.5,60,9,HG,10,3,L,8958.095778
VALLEY5-3,52.80854202,-118.0092,300,2020,-99999,-99999,0,,-99999,0,L,1.580018528
VALLEY5-4,52.80613507,-118.0068,300,2020,4,77,9,HG,15,3,L,4876.034706
VALLEY5-4,52.80613507,-118.0068,300,2020,0.5,60,9,HG,10,3,L,1763.926024
VALLEY5-4,52.80613507,-118.0068,300,2020,-99999,-99999,0,,-99999,0,L,4994.029718
VALLEY5-4,52.80613507,-118.0068,300,2020,-99999,-99999,0,,-99999,0,L,9250.494461
VALLEY5-4,52.80613507,-118.0068,300,2020,-99999,-99999,0,,-99999,0,L,12292.47536
VALLEY5-4,52.80613507,-118.0068,300,2020,0.5,10,3,HE,20,8,L,12077.77893
VALLEY5-4,52.80613507,-118.0068,300,2020,-99999,-99999,0,,-99999,0,L,24309.64636
VALLEY5-5,52.80405996,-118.0039,300,2020,0.4,20,6,HE,30,6,N,13096.05554
VALLEY5-5,52.80405996,-118.0039,300,2020,-99999,-99999,0,HE,20,3,N,208.5281641
VALLEY5-5,52.80405996,-118.0039,300,2020,0.4,25,6,HE,50,8,L,2929.663958
VALLEY5-5,52.80405996,-118.0039,300,2020,4,77,9,HG,15,3,L,5481.431865
VALLEY5-5,52.80405996,-118.0039,300,2020,0.5,60,9,HG,10,3,L,866.1977701
VALLEY5-5,52.80405996,-118.0039,300,2020,-99999,-99999,0,,-99999,0,L,6846.567129
VALLEY5-5,52.80405996,-118.0039,300,2020,0.5,25,8,HE,40,8,L,1027.390657
VALLEY5-5,52.80405996,-118.0039,300,2020,0.5,10,3,HE,20,8,L,10714.92316
VALLEY5-5,52.80405996,-118.0039,300,2020,-99999,-99999,0,,-99999,0,L,33819.16601
VALLEY5-6,52.80245357,-117.9999,300,2020,0.4,20,6,HE,30,6,N,15252.87965
VALLEY5-6,52.80245357,-117.9999,300,2020,0.4,25,6,HE,40,8,N,11871.61853
VALLEY5-6,52.80245357,-117.9999,300,2020,-99999,-99999,0,HE,20,3,N,6669.776592
VALLEY5-6,52.80245357,-117.9999,300,2020,0.4,25,6,HE,50,8,L,19200.74449
VALLEY5-6,52.80245357,-117.9999,300,2020,4,77,9,HG,15,3,L,3911.667289
VALLEY5-6,52.80245357,-117.9999,300,2020,0.5,60,9,HG,10,3,L,14.72543106
VALLEY5-6,52.80245357,-117.9999,300,2020,-99999,-99999,0,,-99999,0,L,3547.390661
VALLEY5-6,52.80245357,-117.9999,300,2020,-99999,-99999,0,,-99999,0,L,23099.33209
VALLEY5-7,52.80139368,-117.9955,300,2020,-99999,-99999,0,HG,40,8,L,3247.46362
VALLEY5-7,52.80139368,-117.9955,300,2020,0.4,25,6,HE,40,8,N,41151.4792
VALLEY5-7,52.80139368,-117.9955,300,2020,-99999,-99999,0,HE,20,3,N,16596.01362
VALLEY5-7,52.80139368,-117.9955,300,2020,0.4,25,6,HE,50,8,L,6801.139954
VALLEY5-7,52.80139368,-117.9955,300,2020,0.4,25,3,HE,55,8,L,8162.812783
VALLEY5-7,52.80139368,-117.9955,300,2020,-99999,-99999,0,HE,25,8,N,10723.5294
VALLEY5-7,52.80139368,-117.9955,300,2020,0.3,20,6,HE,50,8,L,700.8484379
VALLEY5-7,52.80139368,-117.9955,300,2020,4,77,9,HG,15,3,L,11882.40796
VALLEY5-7,52.80139368,-117.9955,300,2020,-99999,-99999,0,,-99999,0,L,15159.42538
VALLEY5-7,52.80139368,-117.9955,300,2020,-99999,-99999,0,,-99999,0,L,2669.146613
VALLEY5-8,52.79979198,-117.9903,300,2020,-99999,-99999,0,HG,40,8,L,1674.387964
VALLEY5-8,52.79979198,-117.9903,300,2020,0.4,25,6,HE,40,8,N,40946.11068
VALLEY5-8,52.79979198,-117.9903,300,2020,-99999,-99999,0,HE,20,3,N,6684.811288
VALLEY5-8,52.79979198,-117.9903,300,2020,0.4,20,3,HG,50,8,N,183.8667332
VALLEY5-8,52.79979198,-117.9903,300,2020,8,40,6,HE,15,3,N,4351.874014
VALLEY5-8,52.79979198,-117.9903,300,2020,0.3,20,6,HE,50,8,L,10905.14166
VALLEY5-8,52.79979198,-117.9903,300,2020,0.4,10,3,HG,60,8,L,4565.848828
VALLEY5-8,52.79979198,-117.9903,300,2020,-99999,-99999,0,,-99999,0,L,26549.09198
VALLEY5-9,52.79868113,-117.9866,300,2020,-99999,-99999,0,HG,40,8,L,767.8674098
VALLEY5-9,52.79868113,-117.9866,300,2020,1,20,3,,-99999,0,L,71.14191408
VALLEY5-9,52.79868113,-117.9866,300,2020,0.4,25,6,HE,40,8,N,5810.450099
VALLEY5-9,52.79868113,-117.9866,300,2020,0.4,20,3,HG,50,8,N,12775.00638
VALLEY5-9,52.79868113,-117.9866,300,2020,8,40,6,HE,15,3,N,11925.68526
VALLEY5-9,52.79868113,-117.9866,300,2020,0.4,20,6,HE,60,8,L,4158.912486
VALLEY5-9,52.79868113,-117.9866,300,2020,0.4,10,3,HG,60,8,L,8805.289347
VALLEY5-9,52.79868113,-117.9866,300,2020,0.4,25,6,HE,30,6,L,5615.405102
VALLEY5-9,52.79868113,-117.9866,300,2020,-99999,-99999,0,,-99999,0,L,1856.244985
WATCHTOWER-1,52.87399211,-117.8365,300,2020,1,40,6,HE,50,6,H,25403.69532
WATCHTOWER-1,52.87399211,-117.8365,300,2020,1,30,8,,-99999,0,L,2927.983127
WATCHTOWER-1,52.87399211,-117.8365,300,2020,0.5,35,8,HE,60,8,H,177861.8195
WATCHTOWER-10,52.853307,-117.8131,300,2020,0.8,25,3,,-99999,0,L,48.93825487
WATCHTOWER-10,52.853307,-117.8131,300,2020,-99999,-99999,0,,-99999,0,N,12650.54061
WATCHTOWER-10,52.853307,-117.8131,300,2020,-99999,-99999,0,,-99999,0,N,15452.53196
WATCHTOWER-10,52.853307,-117.8131,300,2020,0.5,30,8,,-99999,0,N,8310.318222
WATCHTOWER-10,52.853307,-117.8131,300,2020,-99999,-99999,0,,-99999,0,N,64113.55354
WATCHTOWER-10,52.853307,-117.8131,300,2020,0.5,25,6,,-99999,0,L,65658.06822
WATCHTOWER-10,52.853307,-117.8131,300,2020,0.4,25,6,HE,30,6,N,18421.33634
WATCHTOWER-2,52.87210844,-117.832,300,2020,-99999,-99999,0,,-99999,0,N,1234.679919
WATCHTOWER-2,52.87210844,-117.832,300,2020,0.5,35,8,HE,60,8,H,81325.91646
WATCHTOWER-2,52.87210844,-117.832,300,2020,0.3,24,6,HE,70,8,H,9056.196636
WATCHTOWER-2,52.87210844,-117.832,300,2020,-99999,-99999,0,,-99999,0,N,10698.47142
WATCHTOWER-3,52.86986277,-117.8292,300,2020,0.5,35,8,HE,60,8,H,17068.6978
WATCHTOWER-3,52.86986277,-117.8292,300,2020,0.3,24,6,HE,70,8,H,5069.308809
WATCHTOWER-3,52.86986277,-117.8292,300,2020,-99999,-99999,0,,-99999,0,N,45055.25792
WATCHTOWER-3,52.86986277,-117.8292,300,2020,1,10,3,,-99999,0,N,5769.947202
WATCHTOWER-4,52.86839786,-117.8253,300,2020,0.5,35,8,HE,60,8,H,31311.10288
WATCHTOWER-4,52.86839786,-117.8253,300,2020,0.3,24,6,HE,70,8,H,22148.75128
WATCHTOWER-4,52.86839786,-117.8253,300,2020,1,10,3,,-99999,0,N,11973.29658
WATCHTOWER-5,52.86612125,-117.823,300,2020,0.5,35,8,HE,60,8,H,35773.0701
WATCHTOWER-5,52.86612125,-117.823,300,2020,1,10,3,,-99999,0,N,14144.56409
WATCHTOWER-5,52.86612125,-117.823,300,2020,0.5,20,8,HE,80,8,H,5514.852498
WATCHTOWER-5,52.86612125,-117.823,300,2020,1,10,3,HE,10,3,N,1189.337017
WATCHTOWER-5,52.86612125,-117.823,300,2020,0.5,20,6,HE,40,8,N,7687.854806
WATCHTOWER-5,52.86612125,-117.823,300,2020,-99999,-99999,0,,-99999,0,N,1387.903327
WATCHTOWER-6,52.86349813,-117.8214,300,2020,0.5,35,8,HE,60,8,H,0.10645899
WATCHTOWER-6,52.86349813,-117.8214,300,2020,0.5,20,8,HE,80,8,H,389.017319
WATCHTOWER-6,52.86349813,-117.8214,300,2020,0.4,10,3,HE,50,8,N,19374.01218
WATCHTOWER-6,52.86349813,-117.8214,300,2020,0.5,20,6,HE,40,8,N,38457.55655
WATCHTOWER-6,52.86349813,-117.8214,300,2020,-99999,-99999,0,,-99999,0,N,21424.40719
WATCHTOWER-6,52.86349813,-117.8214,300,2023,1,35,8,,-99999,0,M,1999.931153
WATCHTOWER-7,52.86071341,-117.8198,300,2020,0.5,20,6,HE,40,8,N,12833.92543
WATCHTOWER-7,52.86071341,-117.8198,300,2020,0.4,20,6,HE,20,6,N,21182.3879
WATCHTOWER-7,52.86071341,-117.8198,300,2022,-99999,-99999,0,,-99999,0,N,26762.75666
WATCHTOWER-7,52.86071341,-117.8198,300,2023,-99999,-99999,0,,-99999,0,N,16006.03226
WATCHTOWER-7,52.86071341,-117.8198,300,2023,1,35,8,,-99999,0,M,1083.877598
WATCHTOWER-7,52.86071341,-117.8198,300,2020,0.4,25,6,HE,45,8,N,4014.089432
WATCHTOWER-8,52.85810899,-117.8181,300,2020,0.5,20,6,HE,40,8,N,18556.23874
WATCHTOWER-8,52.85810899,-117.8181,300,2022,-99999,-99999,0,,-99999,0,N,16621.40347
WATCHTOWER-8,52.85810899,-117.8181,300,2023,-99999,-99999,0,,-99999,0,N,14782.14608
WATCHTOWER-8,52.85810899,-117.8181,300,2020,0.4,25,6,HE,45,8,N,1677.841387
WATCHTOWER-8,52.85810899,-117.8181,300,2020,-99999,-99999,0,,-99999,0,N,20198.13821
WATCHTOWER-9,52.85567924,-117.8159,300,2020,0.5,20,6,HE,40,8,N,247.9955458
WATCHTOWER-9,52.85567924,-117.8159,300,2022,-99999,-99999,0,,-99999,0,N,353.2042635
WATCHTOWER-9,52.85567924,-117.8159,300,2020,0.8,25,3,,-99999,0,L,8792.785892
WATCHTOWER-9,52.85567924,-117.8159,300,2020,-99999,-99999,0,,-99999,0,N,32442.41995
WATCHTOWER-9,52.85567924,-117.8159,300,2020,-99999,-99999,0,,-99999,0,N,21783.40295
WATCHTOWER-9,52.85567924,-117.8159,300,2020,0.5,30,8,,-99999,0,N,14737.05039
WILCOX-1,52.26999326,-117.2593,300,2020,0.3,2,3,HE,1,3,,234.2218979
WILCOX-1,52.26999326,-117.2593,300,2020,0.8,65,8,HE,17,3,N,4549.473954
WILCOX-1,52.26999326,-117.2593,300,2020,0.4,45,8,,-99999,0,L,4828.241589
WILCOX-1,52.26999326,-117.2593,300,2020,0.3,10,8,,-99999,0,L,15531.90932
WILCOX-1,52.26999326,-117.2593,300,2020,0.2,7,3,HE,4,3,L,21016.83126
WILCOX-1,52.26999326,-117.2593,300,2020,0.3,34,8,HE,12,3,L,64103.82001
WILCOX-1,52.26999326,-117.2593,300,2020,0.7,52,8,,-99999,0,L,35387.69887
WILCOX-1,52.26999326,-117.2593,300,2020,0.6,65,8,HG,25,8,N,19503.35396
WILCOX-1,52.26999326,-117.2593,300,2020,0.7,40,8,HE,12,8,L,10573.56662
WILCOX-10,52.26282522,-117.248,300,2020,0.3,2,3,HE,1,3,,160.7115096
WILCOX-10,52.26282522,-117.248,300,2020,0.3,14,5,HE,3,3,,90082.56886
WILCOX-10,52.26282522,-117.248,300,2020,0.2,2,3,,-99999,0,,989.883781
WILCOX-2,52.26774255,-117.2567,300,2020,0.3,2,3,HE,1,3,,12415.59226
WILCOX-2,52.26774255,-117.2567,300,2020,0.3,34,8,HE,12,3,L,11761.07623
WILCOX-2,52.26774255,-117.2567,300,2020,0.7,52,8,,-99999,0,L,19293.35612
WILCOX-2,52.26774255,-117.2567,300,2020,-99999,-99999,0,,-99999,0,,9948.029514
WILCOX-2,52.26774255,-117.2567,300,2020,0.7,40,8,HE,12,8,L,7191.514019
WILCOX-3,52.2653729,-117.2549,300,2020,0.3,2,3,HE,1,3,,12125.61254
WILCOX-3,52.2653729,-117.2549,300,2020,0.3,14,5,HE,3,3,,81.68920471
WILCOX-3,52.2653729,-117.2549,300,2020,2.3,59,8,HE,23,8,N,1385.112239
WILCOX-3,52.2653729,-117.2549,300,2020,0.7,52,8,,-99999,0,L,15843.91648
WILCOX-3,52.2653729,-117.2549,300,2020,-99999,-99999,0,,-99999,0,,8422.125345
WILCOX-3,52.2653729,-117.2549,300,2020,0.2,2,3,,-99999,0,,12019.17958
WILCOX-3,52.2653729,-117.2549,300,2020,1.8,75,9,,-99999,0,N,17320.05472
WILCOX-3,52.2653729,-117.2549,300,2020,0.7,40,8,HE,12,8,L,1461.105123
WILCOX-4,52.26263403,-117.2533,300,2020,-99999,-99999,0,,-99999,0,,23650.33889
WILCOX-4,52.26263403,-117.2533,300,2020,2.3,59,8,HE,23,8,N,26543.77413
WILCOX-4,52.26263403,-117.2533,300,2020,-99999,-99999,0,,-99999,0,,1559.493053
WILCOX-5,52.26033789,-117.2508,300,2020,-99999,-99999,0,,-99999,0,,32392.1418
WILCOX-5,52.26033789,-117.2508,300,2020,0.2,1,3,HE,1,3,,1820.536193
WILCOX-5,52.26033789,-117.2508,300,2020,2.3,59,8,HE,23,8,N,2640.201339
WILCOX-5,52.26033789,-117.2508,300,2020,0.2,6,3,HE,20,8,,338.1909
WILCOX-6,52.25814996,-117.2481,300,2020,-99999,-99999,0,,-99999,0,,33224.42017
WILCOX-6,52.25814996,-117.2481,300,2020,0.2,1,3,HE,1,3,,7126.799408
WILCOX-7,52.25653837,-117.2448,300,2020,-99999,-99999,0,,-99999,0,,61218.17676
WILCOX-7,52.25653837,-117.2448,300,2020,0.2,1,3,HE,1,3,,8765.193859
WILCOX-7,52.25653837,-117.2448,300,2020,2.3,59,8,HE,23,8,N,2127.178737
WILCOX-7,52.25653837,-117.2448,300,2020,0.2,6,3,HE,20,8,,27505.35513
WILCOX-8,52.25868406,-117.242,300,2020,0.3,14,5,HE,3,3,,44706.90696
WILCOX-8,52.25868406,-117.242,300,2020,0.2,6,3,HE,20,8,,47250.94502
WILCOX-9,52.26077316,-117.2447,300,2020,0.3,14,5,HE,3,3,,39800.22218
WILCOX-9,52.26077316,-117.2447,300,2020,0.2,6,3,HE,20,8,,1803.220844
CAVELL-1,52.68170144,-118.0401,300,2020,-99999,-99999,0,,-99999,0,L,1095.72128
CAVELL-10,52.68479671,-118.0347,300,2020,-99999,-99999,0,,-99999,0,L,1095.72128
CAVELL-1,52.68170144,-118.0401,300,2020,0.5,40,9,HE,47,9,L,4104.669061
CAVELL-10,52.68479671,-118.0347,300,2020,0.5,40,9,HE,47,9,L,4104.669061
CAVELL-1,52.68170144,-118.0401,300,2020,-99999,-99999,0,,-99999,0,L,16702.93077
CAVELL-10,52.68479671,-118.0347,300,2020,-99999,-99999,0,,-99999,0,L,16702.93077
CAVELL-1,52.68170144,-118.0401,300,2020,0.5,40,9,HE,47,9,L,43774.56429
CAVELL-2,52.67939365,-118.0378,300,2020,0.5,40,9,HE,47,9,L,43774.56429
CAVELL-1,52.68170144,-118.0401,300,2020,-99999,-99999,0,,-99999,0,L,35271.53959
CAVELL-2,52.67939365,-118.0378,300,2020,-99999,-99999,0,,-99999,0,L,35271.53959
CAVELL-1,52.68170144,-118.0401,300,2020,0.5,50,8,HE,10,3,L,3140.37963
CAVELL-2,52.67939365,-118.0378,300,2020,0.5,50,8,HE,10,3,L,3140.37963
CAVELL-1,52.68170144,-118.0401,300,2020,0.4,35,8,HE,50,9,L,7844.400029
CAVELL-2,52.67939365,-118.0378,300,2020,0.4,35,8,HE,50,9,L,7844.400029
CAVELL-1,52.68170144,-118.0401,300,2020,0.5,40,9,HE,47,9,L,630.9599664
CAVELL-4,52.67983697,-118.0333,300,2020,0.5,40,9,HE,47,9,L,630.9599664
CAVELL-10,52.68479671,-118.0347,300,2020,0.5,40,9,HE,47,9,L,2369.406718
CAVELL-4,52.67983697,-118.0333,300,2020,0.5,40,9,HE,47,9,L,2369.406718
CAVELL-10,52.68479671,-118.0347,300,2020,-99999,-99999,0,HE,3,3,,352.6371146
CAVELL-4,52.67983697,-118.0333,300,2020,-99999,-99999,0,HE,3,3,,352.6371146
CAVELL-10,52.68479671,-118.0347,300,2020,0.4,35,8,HE,50,9,L,1263.689179
CAVELL-4,52.67983697,-118.0333,300,2020,0.4,35,8,HE,50,9,L,1263.689179
CAVELL-10,52.68479671,-118.0347,300,2020,0.5,40,9,HE,47,9,L,3098.360257
CAVELL-5,52.68107347,-118.0297,300,2020,0.5,40,9,HE,47,9,L,3098.360257
CAVELL-10,52.68479671,-118.0347,300,2020,-99999,-99999,0,,-99999,0,L,192.8122227
CAVELL-7,52.6847719,-118.0293,300,2020,-99999,-99999,0,,-99999,0,L,192.8122227
CAVELL-10,52.68479671,-118.0347,300,2020,0.4,25,8,HE,55,9,L,3323.5746
CAVELL-7,52.6847719,-118.0293,300,2020,0.4,25,8,HE,55,9,L,3323.5746
CAVELL-10,52.68479671,-118.0347,300,2020,0.5,40,9,HE,47,9,L,31411.58946
CAVELL-7,52.6847719,-118.0293,300,2020,0.5,40,9,HE,47,9,L,31411.58946
CAVELL-10,52.68479671,-118.0347,300,2020,-99999,-99999,0,,-99999,0,L,112.2635921
CAVELL-9,52.68743676,-118.0309,300,2020,-99999,-99999,0,,-99999,0,L,112.2635921
CAVELL-10,52.68479671,-118.0347,300,2020,0.4,25,8,HE,55,9,L,7377.558061
CAVELL-9,52.68743676,-118.0309,300,2020,0.4,25,8,HE,55,9,L,7377.558061
CAVELL-10,52.68479671,-118.0347,300,2020,0.4,45,9,HE,40,9,L,3058.690141
CAVELL-9,52.68743676,-118.0309,300,2020,0.4,45,9,HE,40,9,L,3058.690141
CAVELL-10,52.68479671,-118.0347,300,2020,0.5,50,9,HE,40,9,L,7432.331165
CAVELL-9,52.68743676,-118.0309,300,2020,0.5,50,9,HE,40,9,L,7432.331165
CAVELL-10,52.68479671,-118.0347,300,2020,0.5,40,9,HE,47,9,L,8927.777344
CAVELL-9,52.68743676,-118.0309,300,2020,0.5,40,9,HE,47,9,L,8927.777344
CAVELL-10,52.68479671,-118.0347,300,2020,-99999,-99999,0,,-99999,0,L,3379.942578
CAVELL-9,52.68743676,-118.0309,300,2020,-99999,-99999,0,,-99999,0,L,3379.942578
CAVELL-2,52.67939365,-118.0378,300,2020,0.5,40,9,HE,47,9,L,15552.60947
CAVELL-3,52.67722693,-118.0337,300,2020,0.5,40,9,HE,47,9,L,15552.60947
CAVELL-2,52.67939365,-118.0378,300,2020,-99999,-99999,0,,-99999,0,L,0.00086057
CAVELL-3,52.67722693,-118.0337,300,2020,-99999,-99999,0,,-99999,0,L,0.00086057
CAVELL-2,52.67939365,-118.0378,300,2020,0.5,50,8,HE,10,3,L,1243.903264
CAVELL-3,52.67722693,-118.0337,300,2020,0.5,50,8,HE,10,3,L,1243.903264
CAVELL-2,52.67939365,-118.0378,300,2020,0.4,35,8,HE,50,9,L,8957.611366
CAVELL-3,52.67722693,-118.0337,300,2020,0.4,35,8,HE,50,9,L,8957.611366
CAVELL-2,52.67939365,-118.0378,300,2020,0.5,40,9,HE,47,9,L,15173.16423
CAVELL-4,52.67983697,-118.0333,300,2020,0.5,40,9,HE,47,9,L,15173.16423
CAVELL-2,52.67939365,-118.0378,300,2020,0.4,35,8,HE,50,9,L,17570.27482
CAVELL-4,52.67983697,-118.0333,300,2020,0.4,35,8,HE,50,9,L,17570.27482
CAVELL-3,52.67722693,-118.0337,300,2020,0.5,40,9,HE,47,9,L,13.14480091
CAVELL-4,52.67983697,-118.0333,300,2020,0.5,40,9,HE,47,9,L,13.14480091
CAVELL-3,52.67722693,-118.0337,300,2020,0.4,15,3,HE,25,8,L,13231.07997
CAVELL-4,52.67983697,-118.0333,300,2020,0.4,15,3,HE,25,8,L,13231.07997
CAVELL-3,52.67722693,-118.0337,300,2020,0.4,35,8,HE,50,9,L,30364.12254
CAVELL-4,52.67983697,-118.0333,300,2020,0.4,35,8,HE,50,9,L,30364.12254
CAVELL-4,52.67983697,-118.0333,300,2020,0.5,40,9,HE,47,9,L,564.764546
CAVELL-5,52.68107347,-118.0297,300,2020,0.5,40,9,HE,47,9,L,564.764546
CAVELL-4,52.67983697,-118.0333,300,2020,-99999,-99999,0,HE,3,3,,9529.22873
CAVELL-5,52.68107347,-118.0297,300,2020,-99999,-99999,0,HE,3,3,,9529.22873
CAVELL-4,52.67983697,-118.0333,300,2020,0.4,15,3,HE,25,8,L,62509.32319
CAVELL-5,52.68107347,-118.0297,300,2020,0.4,15,3,HE,25,8,L,62509.32319
CAVELL-4,52.67983697,-118.0333,300,2020,0.4,35,8,HE,50,9,L,24498.10869
CAVELL-5,52.68107347,-118.0297,300,2020,0.4,35,8,HE,50,9,L,24498.10869
CAVELL-5,52.68107347,-118.0297,300,2020,0.4,25,8,HE,55,9,L,2863.715686
CAVELL-6,52.68294825,-118.026,300,2020,0.4,25,8,HE,55,9,L,2863.715686
CAVELL-5,52.68107347,-118.0297,300,2020,0.2,2,1,HE,18,8,,11826.4219
CAVELL-6,52.68294825,-118.026,300,2020,0.2,2,1,HE,18,8,,11826.4219
CAVELL-5,52.68107347,-118.0297,300,2020,-99999,-99999,0,HE,3,3,,39011.34783
CAVELL-6,52.68294825,-118.026,300,2020,-99999,-99999,0,HE,3,3,,39011.34783
CAVELL-5,52.68107347,-118.0297,300,2020,0.4,15,3,HE,25,8,L,4603.18052
CAVELL-6,52.68294825,-118.026,300,2020,0.4,15,3,HE,25,8,L,4603.18052
CAVELL-5,52.68107347,-118.0297,300,2020,0.4,25,8,HE,55,9,L,206.4031612
CAVELL-7,52.6847719,-118.0293,300,2020,0.4,25,8,HE,55,9,L,206.4031612
CAVELL-5,52.68107347,-118.0297,300,2020,0.5,40,9,HE,47,9,L,5941.913792
CAVELL-7,52.6847719,-118.0293,300,2020,0.5,40,9,HE,47,9,L,5941.913792
CAVELL-5,52.68107347,-118.0297,300,2020,-99999,-99999,0,HE,3,3,,3990.475298
CAVELL-7,52.6847719,-118.0293,300,2020,-99999,-99999,0,HE,3,3,,3990.475298
CAVELL-5,52.68107347,-118.0297,300,2020,0.4,15,3,HE,25,8,L,202.8428954
CAVELL-7,52.6847719,-118.0293,300,2020,0.4,15,3,HE,25,8,L,202.8428954
CAVELL-6,52.68294825,-118.026,300,2020,-99999,-99999,0,HE,3,3,,24014.91132
CAVELL-7,52.6847719,-118.0293,300,2020,-99999,-99999,0,HE,3,3,,24014.91132
CAVELL-6,52.68294825,-118.026,300,2020,0.4,25,8,HE,55,9,L,14496.30108
CAVELL-7,52.6847719,-118.0293,300,2020,0.4,25,8,HE,55,9,L,14496.30108
CAVELL-6,52.68294825,-118.026,300,2020,0.4,25,8,HE,45,8,L,46.48477673
CAVELL-7,52.6847719,-118.0293,300,2020,0.4,25,8,HE,45,8,L,46.48477673
CAVELL-6,52.68294825,-118.026,300,2020,-99999,-99999,0,HE,3,3,,11725.89849
CAVELL-8,52.68692387,-118.0258,300,2020,-99999,-99999,0,HE,3,3,,11725.89849
CAVELL-7,52.6847719,-118.0293,300,2020,0.5,40,9,HE,40,9,L,295.1340245
